post_query,message_channel_name,channel_title,post_id,telegram_post_id,message_user_id,date,text,post_validation_status,post_url,caption,message_views_count,message_forwards,message_reactions,message_reply_to,forward_from,message_entities,message_has_photo,message_has_video,message_has_document,post_author,message_edit_date,message_media_group_id
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16805,2210947262,-1002210947262,2026-02-12T23:22:14Z,**Flávio ameaça apoiar Moro no Paraná para frear candidatura presidencial de Ratinho Jr.** https://iclnoticias.com.br/flavio-ameaca-apoiar-moro-frear-ratinho-jr/,FLAGGED,https://t.me/ICLNoticiasRSS/16805,,59,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🖕'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D39480810>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39483810>]",TRUE,FALSE,FALSE,,2026-02-12T23:31:58Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16806,2210947262,-1002210947262,2026-02-12T23:48:04Z,"**Após protestos, Trump vai retirar agentes de imigração de Minnesota** https://iclnoticias.com.br/apos-protestos-trump-retirar-agentes-imigracao/",FLAGGED,https://t.me/ICLNoticiasRSS/16806,,61,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='😁'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D39483390>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39483110>]",TRUE,FALSE,FALSE,,2026-02-13T14:30:50Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16807,2210947262,-1002210947262,2026-02-12T23:53:18Z,**Toffoli deixa relatoria do caso Master após STF rejeitar suspeição** https://iclnoticias.com.br/toffoli-deixa-relatoria-master-stf-suspeicao/,FLAGGED,https://t.me/ICLNoticiasRSS/16807,,57,2,,,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D39483250>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39482210>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16808,2210947262,-1002210947262,2026-02-13T00:03:21Z,**Líderes da oposição apoiaram propostas para manter escala 6×1 e barrar mudança na Constituição** https://iclnoticias.com.br/lideres-da-oposicao-escala-6x1/,FLAGGED,https://t.me/ICLNoticiasRSS/16808,,56,2,,,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D39482E90>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39480F50>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16809,2210947262,-1002210947262,2026-02-13T01:06:27Z,**Beach club embargado da família Vorcaro realiza evento no pré-Carnaval da Bahia** https://iclnoticias.com.br/festa-beach-club-embargado-vorcaro/,FLAGGED,https://t.me/ICLNoticiasRSS/16809,,55,0,,,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D39482250>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39480D10>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16810,2210947262,-1002210947262,2026-02-13T01:44:43Z,**André Mendonça assume relatoria do caso Master após saída de Toffoli** https://iclnoticias.com.br/andre-mendonca-assume-relatoria-do-caso-master-apos-saida-de-toffoli/,FLAGGED,https://t.me/ICLNoticiasRSS/16810,,55,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😁'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤡'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D392A1750>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D392A3590>]",TRUE,FALSE,FALSE,,2026-02-13T02:47:34Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16811,2210947262,-1002210947262,2026-02-13T08:05:33Z,"**Bet, a feia: Esportes da Sorte pede que artista de Olinda pare com uso de marca em sátira** https://iclnoticias.com.br/bet-feia-sorte-artista-olinda-marca-satira/",FLAGGED,https://t.me/ICLNoticiasRSS/16811,,55,2,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D392A1410>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D392A0F10>]",TRUE,FALSE,FALSE,,2026-02-13T09:35:51Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16812,2210947262,-1002210947262,2026-02-13T08:34:48Z,**Governo de SC pagou mais de meio bilhão em supersalários em 2025** https://iclnoticias.com.br/governo-de-sc-pagou-mais-de-meio-bilhao-em-supersalarios-em-2025/,FLAGGED,https://t.me/ICLNoticiasRSS/16812,,54,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D392A0A10>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D392A2010>]",TRUE,FALSE,FALSE,,2026-02-13T14:13:26Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16813,2210947262,-1002210947262,2026-02-13T08:34:48Z,**Filme com meninas ‘filhas’ do Bolsa Família no sertão brasileiro abre mostra em Berlim** https://iclnoticias.com.br/filme-meninas-bolsa-familia-guaribas-berlim/,FLAGGED,https://t.me/ICLNoticiasRSS/16813,,56,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D392A04D0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D392A2B50>]",TRUE,FALSE,FALSE,,2026-02-13T15:20:57Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16814,2210947262,-1002210947262,2026-02-13T08:34:49Z,"**Sem Lula, Trump convoca cúpula com líderes latinos-americanos contra a China** https://iclnoticias.com.br/sem-lula-trump-convoca-cupula-com-lideres-latinos-americanos-contra-a-china/",FLAGGED,https://t.me/ICLNoticiasRSS/16814,,53,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D393BAF50>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393BA290>]",TRUE,FALSE,FALSE,,2026-02-13T09:36:17Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16815,2210947262,-1002210947262,2026-02-13T09:27:47Z,**Provas contra Toffoli levam disputa entre ministro e PF a clima de guerra institucional** https://iclnoticias.com.br/provas-contra-toffoli-levam-disputa-entre-ministro-e-pf-a-clima-de-guerra-institucional/,FLAGGED,https://t.me/ICLNoticiasRSS/16815,,59,2,,,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D393B99D0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393B84D0>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16816,2210947262,-1002210947262,2026-02-13T10:14:28Z,**ONU denuncia bloqueio contra Cuba e pede que Trump retire medidas** https://iclnoticias.com.br/onu-denuncia-bloqueio-contra-cuba-e-pede-que-trump-retire-medidas/,FLAGGED,https://t.me/ICLNoticiasRSS/16816,,55,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=3, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D393B98D0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393BB850>]",TRUE,FALSE,FALSE,,2026-02-13T14:14:08Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16817,2210947262,-1002210947262,2026-02-13T11:25:38Z,**Câmara da Argentina aprova redução da maioridade penal para 14 anos** https://iclnoticias.com.br/camara-argentina-reducao-maioridade-penal/,FLAGGED,https://t.me/ICLNoticiasRSS/16817,,55,2,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🖕'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D393BA650>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393BB0D0>]",TRUE,FALSE,FALSE,,2026-02-13T14:14:18Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16818,2210947262,-1002210947262,2026-02-13T11:37:14Z,**STF nunca investigou integrantes no cargo; entenda o que diz a lei sobre impeachment** https://iclnoticias.com.br/stf-nunca-investigou-integrantes-no-cargo-entenda-o-que-diz-a-lei-sobre-impeachment/,FLAGGED,https://t.me/ICLNoticiasRSS/16818,,55,1,,,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D393B87D0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393B9210>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16819,2210947262,-1002210947262,2026-02-13T11:42:59Z,**Mercados mundiais operam em queda à espera de dados de inflação nos EUA** https://iclnoticias.com.br/economia/mercados-mundiais-operam-em-queda/,FLAGGED,https://t.me/ICLNoticiasRSS/16819,,52,0,,,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D393BBA50>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393BA910>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16820,2210947262,-1002210947262,2026-02-13T12:12:24Z,**Deputados da Argentina aprovam acordo Mercosul–UE; texto segue para o Senado** https://iclnoticias.com.br/economia/argentina-aprova-acordo-mercosul-ue/,FLAGGED,https://t.me/ICLNoticiasRSS/16820,,54,0,,,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D39326510>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39324210>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16821,2210947262,-1002210947262,2026-02-13T12:12:24Z,**Carnaval deve ser marcado por calor intenso e chuvas; veja a previsão para os próximos dias** https://iclnoticias.com.br/carnaval-deve-ser-marcado-por-calor-intenso/,FLAGGED,https://t.me/ICLNoticiasRSS/16821,,54,0,,,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D393270D0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39325110>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16822,2210947262,-1002210947262,2026-02-13T12:12:25Z,**Lula barra participação de ministros no desfile de Carnaval em sua homenagem** https://iclnoticias.com.br/lula-barra-participacao-de-ministros-no-desfile/,FLAGGED,https://t.me/ICLNoticiasRSS/16822,,58,1,,,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D393268D0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39324D90>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16823,2210947262,-1002210947262,2026-02-13T12:24:39Z,"**Vendas no comércio fecham 2025 em 1,6%** https://iclnoticias.com.br/economia/vendas-no-comercio-2025/",FLAGGED,https://t.me/ICLNoticiasRSS/16823,,60,0,,,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D393246D0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39324310>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16824,2210947262,-1002210947262,2026-02-13T13:06:02Z,**Genial Quaest: 30% dizem ter sido beneficiados pela isenção do IR para quem ganha até R$ 5 mil** https://iclnoticias.com.br/economia/beneficiados-pela-isencao-do-ir/,FLAGGED,https://t.me/ICLNoticiasRSS/16824,,57,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D39325390>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39325C50>]",TRUE,FALSE,FALSE,,2026-02-13T14:37:05Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16825,2210947262,-1002210947262,2026-02-13T13:35:35Z,**Arrastão dos Blocos denuncia ataques do governo Nunes contra o carnaval de rua em SP** https://iclnoticias.com.br/arrastao-dos-blocos-governo-nunes/,FLAGGED,https://t.me/ICLNoticiasRSS/16825,,60,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D39324B90>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39326550>]",TRUE,FALSE,FALSE,,2026-02-13T14:37:14Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16826,2210947262,-1002210947262,2026-02-13T13:41:30Z,**Isenção do IR deve impulsionar varejo e injetar R$ 26 bilhões na economia em 2026** https://iclnoticias.com.br/economia/isencao-do-ir-deve-impulsionar-varejo/,FLAGGED,https://t.me/ICLNoticiasRSS/16826,,58,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=3, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3940C590>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3940F890>]",TRUE,FALSE,FALSE,,2026-02-13T14:37:28Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16827,2210947262,-1002210947262,2026-02-13T14:16:59Z,**Polícia aponta secretário como autor de morte do filho e tentativa contra outro em GO** https://iclnoticias.com.br/policia-descarta-participacao-de-outras-pessoas/,FLAGGED,https://t.me/ICLNoticiasRSS/16827,,63,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3940E150>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3940C490>]",TRUE,FALSE,FALSE,,2026-02-13T15:52:34Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16828,2210947262,-1002210947262,2026-02-13T14:57:48Z,**Caso Master: Mendonça convoca reunião com delegados da PF para esta sexta-feira** https://iclnoticias.com.br/caso-master-mendonca-convoca-reuniao/,FLAGGED,https://t.me/ICLNoticiasRSS/16828,,64,0,,,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3940E290>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3940F110>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16829,2210947262,-1002210947262,2026-02-13T15:42:47Z,**Servidora do STJ relata ter sofrido assédio por quase três anos em gabinete de Buzzi** https://iclnoticias.com.br/servidora-do-stj-relata-ter-sofrido-assedio/,FLAGGED,https://t.me/ICLNoticiasRSS/16829,,67,1,,,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3940F690>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3940FA10>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16830,2210947262,-1002210947262,2026-02-13T16:56:57Z,**1.200 trabalhadores do Will Bank enfrentam limbo após liquidação inesperada** https://iclnoticias.com.br/economia/will-bank-nao-era-caca-niquel/,FLAGGED,https://t.me/ICLNoticiasRSS/16830,,65,1,,,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3940FE10>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3940DE50>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16831,2210947262,-1002210947262,2026-02-13T17:41:39Z,**Dino vota por julgar militares da ditadura; Moraes pede vista** https://iclnoticias.com.br/dino-ditadura-lei-de-anistia-rubens-paiva/,FLAGGED,https://t.me/ICLNoticiasRSS/16831,,58,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👏'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3940CCD0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3940CE50>]",TRUE,FALSE,FALSE,,2026-02-13T18:04:32Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16832,2210947262,-1002210947262,2026-02-13T18:16:42Z,**Compra de apartamento e endereço em SP revelam envolvimento de Epstein no Brasil** https://iclnoticias.com.br/compra-de-apartamento-e-endereco-em-sp-revelam-envolvimento-de-epstein-no-brasil/,FLAGGED,https://t.me/ICLNoticiasRSS/16832,,59,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤮'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='💩'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3940F990>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3940D450>]",TRUE,FALSE,FALSE,,2026-02-13T19:07:39Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16833,2210947262,-1002210947262,2026-02-13T18:37:11Z,**Ambulantes que se formalizaram como MEI crescem 45% em 2 ano** https://iclnoticias.com.br/economia/ambulantes-se-formalizaram-mei/,FLAGGED,https://t.me/ICLNoticiasRSS/16833,,58,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3A492990>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3A491A90>]",TRUE,FALSE,FALSE,,2026-02-13T19:16:15Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16834,2210947262,-1002210947262,2026-02-13T18:37:11Z,**Corpo do cão Orelha é exumado após pedido da Promotoria e passa por nova perícia em SC** https://iclnoticias.com.br/corpo-do-cao-orelha-e-exumado-apos-pedido-da-promotoria-e-passa-por-nova-pericia-em-sc/,FLAGGED,https://t.me/ICLNoticiasRSS/16834,,62,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3A493AD0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3A4926D0>]",TRUE,FALSE,FALSE,,2026-02-13T19:16:20Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16835,2210947262,-1002210947262,2026-02-13T19:01:45Z,"**Ônus das tarifas de Trump recai quase totalmente sobre americanos, revela estudo do Fed** https://iclnoticias.com.br/economia/onus-das-tarifas-de-trump/",FLAGGED,https://t.me/ICLNoticiasRSS/16835,,58,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👏'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😁'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3A491AD0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3A491BD0>]",TRUE,FALSE,FALSE,,2026-02-13T19:04:02Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16836,2210947262,-1002210947262,2026-02-13T19:16:58Z,**Ação da Anvisa e Inmetro fiscaliza produtos de carnaval no DF e Bahia** https://iclnoticias.com.br/acao-da-anvisa-e-inmetro-fiscaliza/,FLAGGED,https://t.me/ICLNoticiasRSS/16836,,59,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3A491D10>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3A490A10>]",TRUE,FALSE,FALSE,,2026-02-13T19:29:27Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16837,2210947262,-1002210947262,2026-02-13T19:56:35Z,**Entenda as novas regras do vale-alimentação e vale-refeição que já estão em vigor** https://iclnoticias.com.br/economia/novas-regras-do-vale-alimentacao/,FLAGGED,https://t.me/ICLNoticiasRSS/16837,,57,2,,,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3A491F50>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3A4910D0>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16838,2210947262,-1002210947262,2026-02-13T20:16:22Z,**Ministros suspeitam que gravação de reunião secreta seria parte de plano para chantagem** https://iclnoticias.com.br/ministros-suspeitam-que-gravacao-de-reuniao-secreta-seria-parte-de-plano-para-chantagem/,FLAGGED,https://t.me/ICLNoticiasRSS/16838,,58,3,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='😱'), count=3, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3A493110>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3A4934D0>]",TRUE,FALSE,FALSE,,2026-02-13T20:38:57Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16839,2210947262,-1002210947262,2026-02-13T21:25:20Z,**Grupos de acesso do Carnaval do RJ enfrentam precariedade e risco de incêndio** https://iclnoticias.com.br/grupos-acesso-carnaval-rj-risco-incendio/,FLAGGED,https://t.me/ICLNoticiasRSS/16839,,59,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3A493B50>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3A490090>]",TRUE,FALSE,FALSE,,2026-02-14T16:58:46Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16840,2210947262,-1002210947262,2026-02-13T21:34:54Z,**Moraes vota por rejeitar recurso de cúpula da PMDF condenada pelo 8/1** https://iclnoticias.com.br/moraes-vota-cupula-pmdf-condenada-8-1/,FLAGGED,https://t.me/ICLNoticiasRSS/16840,,61,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👏'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3A490550>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3A492690>]",TRUE,FALSE,FALSE,,2026-02-14T16:58:50Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16841,2210947262,-1002210947262,2026-02-13T21:58:43Z,"**Ibovespa fecha a semana com alta de 1,92%; dólar acumula ganho de 0,18%** https://iclnoticias.com.br/economia/ibovespa-fecha-semana-alta-de-192/",FLAGGED,https://t.me/ICLNoticiasRSS/16841,,60,0,,,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D393BBE10>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393BAB10>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16842,2210947262,-1002210947262,2026-02-13T23:07:34Z,**MPF intima Bacellar a depor sobre suposto vazamento de operação contra o CV** https://iclnoticias.com.br/mpf-intima-bacellar-a-depor-sobre-suposto-vazamento-de-operacao-contra-o-cv/,FLAGGED,https://t.me/ICLNoticiasRSS/16842,,61,2,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D393BB050>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393BAD90>]",TRUE,FALSE,FALSE,,2026-02-14T16:59:16Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16843,2210947262,-1002210947262,2026-02-13T23:12:30Z,**Saiba como se prevenir dos golpes financeiros no carnaval** https://iclnoticias.com.br/saiba-como-se-prevenir-dos-golpes-carnaval/,FLAGGED,https://t.me/ICLNoticiasRSS/16843,,57,1,,,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D392A3810>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D392A18D0>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16844,2210947262,-1002210947262,2026-02-13T23:42:18Z,**Escritório confirma que o financista Jeffrey Epstein comprou imóvel no Brasil** https://iclnoticias.com.br/escritorio-confirma-que-o-financista-jeffrey-epstein-comprou-imovel-no-brasil/,FLAGGED,https://t.me/ICLNoticiasRSS/16844,,65,0,,,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D392A0650>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D392A3B90>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16845,2210947262,-1002210947262,2026-02-13T23:51:55Z,**Operação da PF mira deputado federal do PL no Amapá** https://iclnoticias.com.br/operacao-pf-mira-deputado-pl-amapa/,FLAGGED,https://t.me/ICLNoticiasRSS/16845,,64,2,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D392A2B90>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D392A0C50>]",TRUE,FALSE,FALSE,,2026-02-14T16:59:49Z,
