post_original_id,video_transcription
7605367235468627207,"É uma alegria muito grande estar celebrando dois grandes mestres, que são mestres das palavras, mestres da cultura e pessoas que contribuem para a nossa atuação no mundo a forma melhor. Eu sempre tenho dito que a gente não conseguiria chegar à prefeitura se não tivesse pessoas negras, pessoas que batalharam, pessoas de diversos lugares que ajudaram a gente a poder alcançar esses espaços. A gente veio antes abrindo os espaços para a gente poder passar. E, com certeza, mestre da palavra, mestre da cultura, são dessas pessoas, pessoas que fazem o nosso município um município muito melhor. O lugar do Rio de Janeiro é um lugar que é um celeiro de cultura, é um lugar que a gente que roda por esse Brasil sabe que não tem um avassalá da população. Este momento não é para ser simples, ele é grandioso. Saibam que cada um e cada uma aqui presente, que fez parte deste momento, tornou-se grande na história. Nós temos livros com histórias dos europeus, nós temos livros com histórias dos americanos, nós temos um pincelar sigelo da nossa terra-mãe África nos livros, muitas vezes de maneira equivocada, colocando a nossa terra-mãe como pobre, como sofredora, não como detentora de conhecimento. Aplausos O avó falar da população."
7606836914301177109,"Tem gente que fala que índio não gosta de asfalto. Aqui vocês vão ver um exemplo dessa etnia que é a Halit Parisi. Eles estão organizados hoje em quatro cooperativas. Além de gostar de asfalto, eles gostam de trabalhar. Eles estão plantando hoje, meus amigos, mais de 20 mil hectares dentro da reserva deles, que tem quanto? 1 milhão e 200 mil hectares. 1 milhão, vou repetir, 1 milhão e 200 mil hectares. E estão usando menos de 2%, em torno de 2% desse território para poder produzir. Estão preservando o restante, estão preservando a cultura, estão preservando... Olha só, as crianças, a língua deles está preservada. É um exemplo que nós precisamos fazer em outras etnias, em todos os nossos indígenas no Brasil. Dá oportunidade deles trabalharem, produzir, criar as condições para sustentar suas famílias, igual estão fazendo. Não é isso, moçada? É isso aí, ó. Tá vendo? Esse é um exemplo que tem que ser seguido no Brasil inteiro, dessa etnia ralito-pareci, aqui na região de Campo Novo do Pareci, do nosso querido Mato Grosso. Mais um exemplo para o Brasil e para o mundo. Tem gente que fala que protege índio, protege vírgula nenhuma. Estão aqui para explorar os nossos indígenas, tentar fazer deles um instrumento para prejudicar o Brasil. Os índios querem dignidade, querem trabalhar, querem produzir e, com o seu trabalho, sustentar a sua família, como eles fazem aqui. Olha que coisa linda aqui. É ou não é, Jep? É isso aí. É isso aí."
7607119218164747527,"Olha, tá difícil ser cidadão no Brasil. Imagina você ter que fazer uma ocupação de quase um mês pra não privatizarem o Rio. Enfim, eu quero saber o que o Lula acha disso. Porque ele é amigo dos indígenas, mas ele vive de privatizar as coisas. Ele é a favor e contra a privatização dos rios, esse decreto aí. Vocês não estão ansiosos pra saber, não? Eu tô."
7604822861210979604,"42 agricultores, década de 70 no Brasil, e eles tiveram uma ideia que mudaria o rumo de uma região inteira. É a história de uma das maiores cooperativas do agronegócio brasileiro, que faturou mais de 6 bilhões de reais em 2025. Tudo começa com a certeza de que para navegar o mundo agrícola, o agricultor precisaria se unir. Pensaram que juntos poderiam conseguir comprar insumos, negociar melhores preços de venda, construir armazéns, um sonho que virou realidade. O que sustentou o crescimento foi pioneirismo e união. Cinco décadas depois, são mais de 7,5 mil associados, cerca de 7 mil colaboradores diretos, presença em mais de 20 países. A cooperativa deixou de ser só uma organização de produtores e se tornou um ponto fundamental para o desenvolvimento do Oeste do Paraná. O cooperativismo é a prova de que quando agricultores se juntam, eles são mais fortes. 10 de fevereiro, venha ver comigo a força do cooperativismo no Show Rural Copavel, no estande da IHARA. Eu espero vocês!"
7605009410435452178,"Agora sim o ano começou aqui na roça, viu gente? A Débora chegou e ela bota todo mundo para trabalhar."
7606805136492547335,"Oi pessoal, vamos dar uma olhada na roça. Você e quem Nandara que está indo? Eu e a Bolinha. Como que é o nome da tua cachorra? Bolinha. Ela é esperta ou não? Bem espertinha. Isso é uma floresta de milho. Olha quanto milho tem. Você gosta de comer milho verde? É amor."
7606803870412524808,MUSICA: Vibe da Roça
7606359323702316306,MUSICA: Um fiel guerreiro
7606730972368882964,MUSICA: Beethoven Symphony No.9-2
7604869574307089682,MUSICA: Um Dia Perfeito
7606346511223442706,MUSICA: nunca vou desistir
7605304619975118098,"Por que devemos plantar várias coisas nas nossas hortas? Ter um tipo de coisa não é mais fácil. Para termos uma horta sem usar agrotóxicos e adubos químicos, precisamos seguir o que a floresta faz. Então, quando nós plantamos diversos tipos de cultivares, as hortaliças, plantas medicinais, temperos e flores, a nossa horta fica muito mais equilibrada. Assim, nós diminuímos o número de pragas e doenças nas nossas áreas. Esse é um dos princípios da horta agroflorestal, a biodiversidade. Uma horta que segue os princípios da agrofloresta. Que é plantar comida junto com a floresta, seguindo o que a natureza faz. E se é assim, lá na natureza, vamos imitar seus processos e ter melhores resultados nas nossas hortas orgânicas. E para você que quer ter uma horta produtiva como essa, eu criei uma oferta irresistível do meu curso, que é o Minha Horta Agroflorestal, chamada Código da Natureza. No dia 12 de fevereiro, eu vou colocar uma oferta imperdível para qualquer pessoa. Já te falo uma coisa, valor não vai ser problema. Mas você só vai ter acesso a essa oferta se você estiver no nosso grupo VIP de WhatsApp. Clica no link da Bill e vem para a Horta Agroflorestal. Clica no link da Bill e vem para a Horta Agroflorestal."
7605622652945943826,"Qual é o melhor adubo para cada tipo de cultivar? E hoje nós vamos falar um pouquinho de adubo. Quais são os melhores tipos de adubo para cada tipo de cultivar? E eu já vou te falar agora uma coisa muito importante, quero que você preste muita atenção. Não existe o melhor tipo de adubo em uma horta agroflorestal. Estou falando especificamente de uma horta agroflorestal. A gente não trabalha com monoculturas, a gente não trabalha com um tipo de cultura só. Então a gente não trabalha o melhor tipo de adubo para alfaça, o melhor tipo de adubo para rúcula. Porque eu recebo muitas perguntas, as pessoas falam qual é o melhor tipo de adubo para o tomate, qual é para isso, para aquilo. Não existe isso na natureza. Adubo são as folhas que caem quando você olha a floresta, é a madeira que cai ali, são os animais em decomposição. As necessidades fisiológicas que os animais fazem ali no chão, tudo isso vira solo. Então a gente usa aqui um tipo de adubação que nós vamos fazer no canteiro ou num vaso. A gente mistura alguns tipos de adubo. Eu sempre falo para os meus alunos misturarem de três a quatro tipos de adubos para fazerem as suas adubações. Em qualquer local que eles forem fazer os seus plantios, eu tenho uma inteligência artificial que ela ajusta o cálculo de adubação. E eu já programei ela para até quatro tipos de adubos para a gente poder utilizar. Então a gente mistura esses tipos de adubo, faz a adubação nas áreas e planta ali pelo menos cinco cultivares em canteiros. Se forem vasos, três cultivares pelo menos. Faça essa mistura, usa a biodiversidade a seu favor. Então a gente usa os princípios da natureza quando a gente vai trabalhar com a adubação. E não existe um tipo só que a gente use. A gente usa vários. Vamos dar um prato colorido. A gente não pode comer só arroz ou só feijão. Vai faltar um monte de nutrientes aí para o nosso corpo. É assim quando a gente aduba os canteiros e os vasos. Misturem os tipos de adubos, misturem os cultivares, trabalhem em biodiversidade os princípios da natureza na sua horta. E isso vai fazer com que você produza muito mais. E para mais conteúdos como esse, só me seguir por aqui."
7605370000764914952,"Isso é uma das grandes recompensas que nós temos, como sendo agricultores e trabalharmos dentro de uma agrofloresta com muitas espécies e frutas por todos os lados, pessoal. Isso é uma qualidade de vida que nós já estamos construindo aqui, a nossa família, há mais de 10 anos, o nosso projeto. Nós iniciamos todo o projeto numa pastagem degradada e hoje nós temos um dos sistemas agroflorestais referência no Brasil, com muita diversidade de plantas, com muita fartura de comida, com peixinhos frescos, 12 espécies, galera de peixes, dentro do nosso lago. Isso é um privilégio muito grande você poder pescar e comer um peixinho fresco, ou seja, um porquinho, carneal, um porquinho, você fazer um salame, você fazer um toresmo, você beneficiar teus alimentos numa banha de porco que vale ouro. Tá, meus queridos? Um dos principais e os maiores privilégios nossos aqui é ver nossos filhotes crescendo aqui no meio, interagindo com nós, aprendendo a natureza, aprendendo a importância da biodiversidade, aprendendo a importância de você cuidar do solo, cuidar da natureza, de você cuidar das abelhas. Imagine você poder colher o mel direto da caixa de espécies de abelhas que não tem ferrão, um dos meios mais medicinais e nutritivos que existem. Você também fazer e saber produzir e plantar e beneficiar grande parte dos teus remédios. Ao invés da gente ir para a farmácia, comprar remédio para gripe, para dor de cabeça, né, ou para qualquer outra dor que nós temos, nós temos as plantas medicinais aqui. E aí a gente faz tinturas, faz farinhas, faz desidratados, a gente faz cápsulas, então a maioria das medicinas aqui a gente produz para nós, além de nós termos todo um ambiente conectado diretamente com a natureza."
7605281481681866002,MUSICA: The Dark Sorcerers Trial
7606729754770771221,"Você que é proprietário ou possuidor de imóvel rural precisa estar atento às atualizações cadastrais entre o INCRA e a Receita Federal. A nota conjunta no MIA 04 de 2020, firmada entre o INCRA e a Receita Federal, trouxe orientações importantes sobre a integração entre o SNCR e o CAFIR. Na prática, isso significa que as informações do seu imóvel rural precisam estar totalmente compatíveis tanto no cadastro do INCRA, responsável pelo CCIR, quanto na base da Receita Federal, responsável pelo ITR. Qualquer divergência pode gerar bloqueios, pendências fiscais e dificuldades em escritura, financiamento ou regularização da propriedade. Por isso, é fundamental manter o cadastro atualizado, verificar titularidade, área, domínio e demais informações técnicas. Se houver inconsistência, é necessário realizar a atualização correta junto aos órgãos competentes. Regularização rural é segurança jurídica, valorização patrimonial e tranquilidade para produzir. Procure sempre orientação especializada."
7606306629117578503,"Olá, meus amigos do Sul e Sudeste do Pará. Estou aqui hoje ao lado do nosso presidente nacional do Níguez, analisando aqui o nosso encontro nacional de superintendentes. O nosso presidente tem uma palavra muito forte, positiva, de grandes entregas que estarão sendo entregues em ano de 2026 na nossa região. Não, presidente? Estamos muito animados, André, com o trabalho que você vem fazendo na superintendência de Marabá, na organização da equipe, preparação do time para jogar agora em 2026. Eu acho que todo o trabalho que vocês fizeram de outubro do ano passado, organizando as metas para 2026, as entregas que foram feitas, nós tivemos já no início desse ano duas aquisições importantes na região, que foi o Campo de Boi, que foi a Fazenda Cerva. Teremos outras, que é uma região extremamente importante, com muitos conflitos agrários, com muitas famílias acampadas. O André fez essa defesa hoje na reunião dos superintendentes. É uma região diferenciada do conjunto das superintendências do Brasil. Muita demanda para a reforma agrária, um compromisso enorme, com o André e com a equipe, e passa a ser um compromisso na nossa direção nacional. Assumimos um compromisso juntos, assinamos esse tema de compromisso, assumindo que nós vamos trabalhar muito para aquisição de áreas, assentamentos das famílias acampadas. Vamos fazer um estudo profundo nas terras públicas na região, e eu tenho certeza que isso vai dar resultado, que o ministro Paulo Deixeira fez, que o presidente do André, reforma agrária para a produção de alimentos, pessoas felizes com acesso ao terro. Sobre o presidente, no povo, a gente vai ter política habitacional, reação de novos assentamentos, política de regularização do fungário, política para garantir cidadania e dignidade para a nossa gente. Forte abraço, valeu! Amém."
7605668745553415442,"Olá meus amigos, tudo bem? Hoje, dia 11 de fevereiro de 2026, estamos aqui em Brasília. Inicia hoje o encontro nacional do superintendente do INCRA, onde nós estaremos discutindo algumas diretrizes. Várias políticas públicas estarão chegando para os nossos assentados e assentados da região sul e subeste do Pará. Vamos estar tratando sobre os nossos créditos produtivos, sobre as nossas habitações, sobre regularização fundiária. Várias outras políticas públicas estarão sendo implementadas que vão chegar na ponta para o nosso povo, que é uma política do governo federal do nosso presidente Lula. E aproveitando o ensejo, quero levar uma informação muito importante aguardada pelo nosso povo aí do município de Parauapebas, especificamente do PA União da Vitória, que há vários anos aí o pessoal aguarda para que a gente inicie o processo de articulação definitiva. E já é uma demanda antiga e histórica aí da nossa comunidade da União da Vitória. Nós tivemos alguns desafios para serem vencidos ali no processo. No início, nosso assentamento não estava no nome do INCRA, não era domínio do INCRA, isso impedia a titulação definitiva. Nós levamos alguns meses para conseguir, através da procuradoria do INCRA, o mandato translativo. Isso permitiu que a gente passasse o domínio para o INCRA. O segundo desafio foi a questão do georreferenciamento, pois o nosso assentamento União da Vitória comporta ali dois municípios, uma parte dele no município de Marabá, outra parte no município de Parauapebas. E isso é um desafio nos cartórios, para que a gente consiga fazer a verbação do georreferenciamento e permita o início da situação definitiva. E ontem, graças a Deus, superamos 70% desse desafio. Encaminhamos para o cartório do município de Marabá, para que fosse a verbada o georreferenciamento. E acredito que nos próximos 10 ou 15 dias tudo estará ok. Nós já vamos iniciar a emissão dos títulos definitivos do nosso povo de União da Vitória. Quero deixar um agradecimento, um abraço ao nosso companheiro Luiz José, ao nosso companheiro Alain, ao nosso companheiro Pedrinho, ao Rivaíldo, que tem nos ajudado junto com toda a comunidade do União da Vitória para que nós possamos avançar e garantir que nos próximos dias, no máximo início de março, o nosso povo de União da Vitória já comece a receber seus títulos definitivos. O único governo federal do nosso presidente Lula. Para garantir cidadania e dignidade para o nosso dinheiro. Forte abraço!"
7606113127498845461,"Olá, estamos aqui fechando o Encontro Nacional de Superintendentes Regionais do INCRA. Essa é mais uma etapa que a gente está encerrando do nosso planejamento. Estou aqui com o nosso presidente César. César, como é que foi essa experiência aqui para ti? O Gustavo é o nosso diretor de gestão estratégica. O trabalho que você faz, Gustavo, ele é chave. Não tinha como ser diferente esse evento. Ele começou a ser pensado em outubro do ano passado, quando você e sua equipe desceu para todos os estados, debateu o que dava para fazer, estabeleceu metas, propôs orçamento para o governo em 2026. O presidente Lula já abriu o orçamento em 2026, liberou os recursos que o INCRA precisa e hoje a gente fechou compromissos com as superintendências regionais. Tenho certeza, Gustavo, que o trabalho que você e sua equipe fez na diretoria vai resultar em mais famílias acessando a terra, mais famílias acessando o crédito, mais produção de alimento para aquilo que a gente precisa, que o presidente Lula nos pede, uma reforma agrária que produza alimento, que alimente o povo brasileiro. Muito obrigado pelo teu trabalho, pela tua equipe e por toda a articulação que a gente fez. E hoje acho que foi uma demonstração de unidade entre a diretoria do INCRA e cada superintendente regional. Acho que vai avançar muito. Parabéns. Eu que agradeço, presidente. A gente vem construindo esse trabalho sobre a sua liderança aqui no INCRA, sobre a liderança do presidente Lula, transformando vidas no Brasil. É isso. Vamos fazer esse Brasil cada vez melhor. Yeeey!"
7605653155820457236,"Nós estamos aqui hoje em Ananás fazendo a entrega do PA, uma entrega importante. E nós vamos fazer aqui uma conversa, um bate-papo rapidinho aqui. Adriane, certo? Adriane, a Adriane é a técnica que construiu o projeto. Adriane, como é que foi a construção desse projeto? Quantas famílias são atendidas? Quantas toneladas de alimento nós vamos entregar aqui em Ananás? Hoje é uma satisfação grande, né? Foi o primeiro dia de entrega desse projeto Ananás, safra 2025, 2026. Desde esse projeto foi construído com muito empenho, trabalho. E assim, são 20 produtores que estarão entregando nesse projeto, sendo mais de 100 toneladas de produto. E assim, é uma satisfação. Acreditamos que esse projeto vai beneficiar muitas famílias. E agradecer ao prefeito Robson pelo convite para estar aqui trabalhando nesse projeto. E ao seu Marinho, que é o presidente da associação. Baxim, Marinho Baxim, né? Que é o nosso presidente da associação aqui, que está sendo atendida pelo PAA. Baxim, qual a importância desse projeto? O que isso vai significar para as famílias associadas aí com vocês? O significado maior, o nosso intuito é de dar uma melhor qualidade de vida aos pequenos produtores e dando a eles o apoio na grande sustentabilidade e na questão do plantio, né? Onde hoje podemos ter uma grande produtividade no município de Ananás. Dando a eles, sim, esse apoio através da Conab. E aí, meu irmão Marco Túlio, que é o nosso superintendente, tem tocado esse projeto aqui no Tocantins. Para a Conab, qual é a satisfação? O que você tem apresentado aí? O que você tem para falar para a gente dessa entrega? Que é um município novo, né? Que está sendo aqui inserido no PAA. Um município que não tinha esse costume de participar do PAA. Para mim, essa satisfação é muito grande, Diego, dentro daquela nossa estratégia da Conab e do MDA, de colocar o PAA no máximo de municípios possíveis. Tocantins tem 139. Nós temos essa marca audaciosa de tentar atingir todos eles. E a satisfação nossa é essa, de estar em mais um município com uma quantia considerável, né? De produtos ser entregues, 100 toneladas e mais de 200 mil reais. Então, o governo federal está de parabéns, o MDA também, por esse esforço. Estamos aqui hoje nessa oportunidade, trazendo também o crédito, informação para as pessoas. E é assim que a gente faz política pública no Brasil. Bom, isso é um recado especial para você, agricultor familiar, que tem sua associação, sua cooperativa, que é aqui do Tocantins. Vamos preparar a documentação da associação, vamos fazer a emissão do CAF. Vamos nos organizar para a próxima chamada do PAA, que logo, logo, com fé em Deus, a gente vai ter novas chamadas. Então, é importante que se a nossa associação de ananás conseguiu participar, você aí também pode participar."
7605235336276446485,"aqui hoje no município de Piraquê, juntamente com o superintendente da Conab, fazendo uma entrega do PAA, que é um programa essencial para a agricultura familiar. Nós estamos aqui com a dona Ângela, com a associação aqui, lá do assentamento do PAA Ventura, que eles estão entregando aqui 379 mil reais de produtos da agricultura familiar que serão entregues aqui para vários órgãos da prefeitura, escolas, CRAs e outros órgãos. Dona Ângela, qual é a importância para vocês, para as mulheres do PAA que estão participando do PAA? O que aconteceu na vida de vocês depois que vocês começaram a participar desse programa? Houve uma grande mudança, mas para o nosso bem, muito boa, porque hoje nós temos uma garantia do que o que nossos filhos consomem é produtos de qualidade e temos uma garantia também que nós somos bem pagos pelo que nós produzimos, porque nós fornecemos e os nossos filhos, nossos netos é quem consome. E a nossa comunidade, né? Essa é a importância do PAA. Ele garante ao agricultor familiar a venda, né? E garante à comunidade local acesso a produtos de qualidade, a alimentação saudável, né? Então, Marco Túlio, chega aqui um pouquinho para você falar rapidinho aqui para nós. Vamos fazer aqui ao vivo, né? E aí, Marco Túlio, o que a Conab tem trazido aí do PAA, aqui do Estado Tocantins e aqui em Piracê? Superintendente, uma satisfação muito grande estarmos aqui hoje, uma concretização de mais um sonho, poder garantir para essa companheirada aqui da agricultura familiar que eles vão ter sustentação da renda, eles vão plantar sabendo que vai ter para quem vai vender. E os nossos filhos, os nossos netos aqui de Piracê, das escolas, do CRAS, vão saber que estão consumindo alimento de verdade, a comida boa na mesa daquele que mais precisa, superintendente. Isso aí."
7606398074755288342,MUSICA: CEO
7606412096871501058,"C'est ouvert On y va ? Allez-y, allez-y Iiii Iiii Ok, c'est bon, on y est Je suis devant le... Je suis devant l'ordi Activez le truc, activez le truc Sans toi ? T'inquié, je vais le re-activer Sans vous capitaine ? Oh putain Que l'on a que si on re-activer ? Oh putain C'est pas grave, si c'est activé c'est bon Oh putain Il est mort sur la porte Il faut rentrer ce coup Ah il est de l'ordre Mais non Mais non C'est pas grave C'est pas grave C'est pas grave"
7605110910599892245,E aí E aí E aí E aí E aí E aí E aí
7607038553570299143,E aí
7606871601958669588,MUSICA: Bruto Memo - Live
7606284084322585876,Auxílio diesel para motoristas afeminados de Diondiri. Auxílio para cupins de ferro. Auxílio para operadores que só trabalham perto do patrão. Auxílio para quem só atola tratou. Auxílio chuva. Auxílio fim de semana.
7606693073283910930,a
7605419945312144648,"Eu já vi trem bal, mas não essa máquina e eu nunca vi não."
7606817541352164629,"Desde o tempo de menino conheço um velho ditado O patrão quando é rico, empregado é remediado O que eu vou dizer agora, eu não deixo pra depois Quem trabalha para pobre, não sai do futebol"
7606868548622880008,Nunca vi homem pequeno que ele não fosse papudo Eu nunca vi um doutor fazer falar quem é mudo Nunca vi um boiadeiro carregar dinheiro miudo Nunca vi homem...
7607203648635981076,Transcrição e Legendas Pedro Negri
7606838294978055432,"Fui visita meu sertão, que nasci e fui criado Achei tudo diferente daqueles anos passados Hoje choro e lamento, voltei a cura"
7606112126393945364,"Alexa, ativar o modo modão. Momento modão ativado. A solidão que dormiu comigo. Estica. Não conseguiu meu corpo aquecer. Sai cachorro. De madrugada gritei seu nome. Chorando sem perceber. Mas a saudade mentiu pra mim. Ela não trouxe você. Tá faltando a flor. Tá sobrando espinho. Machucando o meu coração. Morrendo de amor. Tô aqui sozinho. Nas garras da solidão. Tá doendo. Que suporto. Meu amor tá com raiva de mim. Não salvando espinho. Não sevivadrei."
7607113564142210325,E aí
7604870104848895239,"MUSICA: Meu Sítio, Meu Paraiso"
7606891081199848724,"Um mistério que não descobri Uma história que ainda não vi Que não conheço Mas o seu olhar cruzou o meu caminho E eu que andava tão carente, tão sozinho Vi o sonho de nascer dentro"
7606115796162546965,Música Música Música
7607190634801171733,Nunca se esqueça. Você vale muito. Do jeito que você é. Às vezes... A sua mente vai te pegar peças. Ela vai dizer que você não é bom. Que nada vale a pena. Mas... Eu descobri que... Você é amado. E importante.
7606711509774781717,MUSICA: Tudo é beleza
7607218901121830162,"Me atirei igual a água, quando desce a cachoeira, me acende feito uma brasa, com o vento na fogueira. Me atirei sem paraquedas, e voei no seu espaço, fui cair bem."
7605277551635795221,MUSICA: Felicidade na Roça
7606282370622164232,tire nós os sim é é Eita! Pronto! Agora vai me soltar ele. Valeu!
7607220755209686280,"Agora eu faço parte de uma classe elitizada Só gosta de coisa chique, só toma bebida"
7606006039967796488,MUSICA: Criador de Gado Bom
7604948886540520725,ERRO: Video Deletado/Privado
7606818402996456724,ERRO: Bloqueio TikTok (403/429)
7604974933738851605,"Então o Willber pode ficar tranquilo pra mim que enche tudo esse mundo. Eu sou um lambarezinho na água, Willber. Agora esse povinho aí que é machado sem cabo de uma vez bate e afunda. Eu sou lambarezinho na água. Só cortando a taia na correnteza."
7606767094046231826,MUSICA: As Menina da Pecuária - Ao Vivo
7605231032467524882,"Pode começar pequeno, hoje está pequeno, hoje está difícil, hoje está uma luta, mas você sabe que vai, vai crescer. Se Deus ama, se Deus está com você, acabou, não importa quem odeia, quem quer o seu mal. E você vai passar por conspirações, por perseguições, por pessoas que vão tentar de tudo que é maneira te destruir. E só vai morrer os sonhos de Deus dentro de você, se você deixar. Quando você é uma pessoa de Deus, então você aguenta entre o sonho que Deus coloca dentro de você, até o momento certo dele ser realizado. E quando você entende o sonho, o plano de Deus, você passa por tudo e permanece de pé, porque Deus te dá força. Então você tem que ser forte, você não tem que ser fraco, você não tem que ficar abrindo sua boca para ficar se queixando, murmurando com ninguém. É uma guerra, diga, mas Deus é comigo. Você não precisa que ninguém acredite, creia no que você crê. O que Deus colocou dentro de você, cedo ou tarde, vai se cumprir. Amém? Amém? Amém. Amém. Amém. Amém. Amém. Amém. Amém."
7606323542744911112,"O herói da sua vida não vai aparecer não. O herói da sua vida é você. Sua vitória não vai vir de fora não. Vai vir de dentro de você. Pare de ficar esperando o super herói. Porque não vai aparecer. É mais fácil aparecer quem vai te atrapalhar. O herói da sua vida é você. Você é o herói da sua vida. Ah bispo, mas eu não tenho condições. Eu não tenho estudo. Mas Deus escolheu você. E se Deus escolheu você. Ele é que tem condições. Não está contando com a sua condição. Deus não busca ninguém pela condição. Deus escolheu você para trabalhar com você. Deus quer trabalhar com você. Creia que Deus quer trabalhar com você. Ele escolheu você. Pare de ficar olhando para trás. Pare de ficar preso no que passou. Tenha espírito para olhar para frente. Porque Deus escolheu você. É com você que Ele vai trabalhar. É com você que o nome dEle vai ser exaltado. Quando o seu espírito é forte. Pode estar todo mundo desanimado na sua empresa, na sua loja. Você está animado. Pode estar todo mundo na sua família. Está se falando pior. Você está se falando melhor. Porque você crê em Deus. Você tem espírito. E para as coisas que Deus nos pede. Nós temos que ter o espírito que agrada a Ele. Porque Ele pede para a gente confiar em momentos que parece que não tem saída. Ele pede para a gente confiar quando parece que o barco vai virar. Ele pede para a gente crer quando a nossa luta parece impossível de ser vencida. É loucura enfrentar milhares só com trezentos. Mas com Deus a gente vence e faz história. Diga, eu vou fazer história. Não fique em pé. Diga, eu vou fazer história."
7605745065218149640,MUSICA: Cuida de Mim (Ao Vivo)
7606113361020914951,"A maioria desiste na primeira dificuldade, mas eu não sou como a maioria. Eu insisto até conseguir. A maioria reclama dos obstáculos. Eu uso eles como degrau. A maioria vê problema. Eu vejo oportunidade de crescer. Porque eu desenvolvi uma mentalidade que poucos têm. A mentalidade de que nada pode me parar. De que todo não é temporário. De que toda queda é só impulso para subir mais alto. E sabe por que eu penso assim? Porque Deus me mostrou que eu sou mais forte do que imagino. Que tenho mais capacidade do que acredito. Que posso ir mais longe do que sonho. E ele colocou em mim uma força que nem eu sabia que existia. Então quando a vida aperta. Quando tudo parece impossível. Quando todo mundo acha que eu vou quebrar. Eu lembro de quem está comigo. Lembro que não estou sozinho nessa jornada. Lembro que tenho o melhor parceiro que alguém pode ter. E isso me faz invencível. Porque com Deus do meu lado não existe obstáculo grande demais. Não existe desafio impossível. Não existe derrota definitiva. Então pode vir o que vier. Eu estou pronto. Sempre estive. Sempre estarei. Se você também tem essa mentalidade, comenta fé. E aí"
7606467964249853192,"Nós anda liso, que nem carno de quiabo, nós vive mais pendurado, semente de café. Tem tanta gente cheia de grana no mundo, mas não é por um segundo tão feliz que nem nós é. Nós é cowboy, nós é peão, nós é marrudo, nós é cintrão de tudo, nós é cintrão de tudo. Se um playboy sair na mão, nós é raçudo, nós é cintrão de tudo, nós é cintrão de tudo. E aí"
7605034375008292116,"Eu sou o sol das manhãs sobre minhas campinas, o frio das neves, as claras colinas, os pássaros livres, a sombra que resta. Eu sou o bicho do mar, tua flor pantaneira, eu sou a savana, a serpente, a palmeira, o cheiro do verde que vem da floresta. Sou o cavaleiro do mundo, eu sou a bolhada, eu sou o estradeiro e o pó da estrada, sou crença nos olhos dos homens ateus. Quem me defasta, me fere, me caça, me extingue, me arranca as raízes, não deixa que eu brinque, não pode se ver no espelho de Deus. E aí E aí E aí E aí"
7605230921112915218,Se inscreva no canal
7606821382030216466,MUSICA: Motivation And Hope
7605040899952839957,MUSICA: Tocando Em Frente - Live
