post_description,post_validation_status,post_url,post_shares_count,post_time_raw,post_is_time_estimated,post_original_id,text_length,post_hashtags,post_likes_count,post_author_username,post_query,post_published_at,comments,
"Fugindo à regra, estrela aparentemente virou buraco negro sem explodir
 Corpo celeste residia na Galáxia de Andrômeda, vizinha da Via Láctea",VALID,,11,17h,False,0fcc4ea5bf5fc51e,217,{'#Folha'},0,FOLHA,profile: FOLHA,2026-02-15T07:40:05.966,"{{'user_name': 'https://mla.bs/e452aef4', 'comment_text': 'Público vai ao delírio com entrada de Zeca Pagodinho no camarote Bar Brahma. O cantor retribuiu o carinho e começou a cantar clássicos de seu repertório.'}, {'user_name': 'Aron Pereira Marafigo', 'comment_text': 'Povo é povo'}}",
"Os drones da fabricante portuguesa Tekever são diferentes. Eles vêm equipados não só com sensores importantes, mas também com inteligência artificial.
E isso não só guia as aeronaves não tripuladas com segurança durante a missão — mesmo sem GPS — como também ajuda a avaliar a enorme quantidade de dados coletados.
A empresa por trás começou no ramo desenvolvendo apenas software, mas agora já produz praticamente tudo internamente.
""Ao controlar não só cada aspecto do design, mas também cada etapa do processo de fabricação, conseguimos estar sempre à frente do que o mercado precisa"", conta Ricardo Mendes, um dos fundadores da Tekever.
Leia mais na #Folha: folha.com/tv
 DW",VALID,,13,2d,False,d5009848d5fd3a31,231,{'#Folha'},0,FOLHA,profile: FOLHA,2026-02-14T00:40:40.945,"{{'user_name': 'https://mla.bs/e452aef4', 'comment_text': 'Em meio a desfile em São Paulo, a deputada federal Érika Hilton (PSOL) estava acompanhada do noivo, o fotógrafo Daniel Zezza. Ele contou detalhe do pedido de casamento.'}, {'user_name': 'Sandra Coelho', 'comment_text': 'Está tudo, certo , só está invertido , o noivo mulher e a noiva é homem'}}",
"#OPINIAO
Evangélicos 
 | Não há como driblar perseguição no Oriente Médio, diz missionário brasileiro
 Há 12 anos na Jordânia, Homero Aziz coordena clínica odontológica, escola de futebol, cooperativa de mulheres, além de promover visitas prisionais e treinamentos para refugiados",VALID,,18,2d,False,6c5e261d61063259,286,{'#Folha'},0,FOLHA,profile: FOLHA,2026-02-14T00:41:18.960,"{{'user_name': 'https://mla.bs/e452aef4', 'comment_text': 'A deputada federal Érika Hilton (PSOL), que desfilará pela Mocidade Unida da Mooca nesta sexta-feira (13), já estava a postos às 21h45 no terceiro carro alegórico a entrar na avenida, no Sambódromo do Anhembi, em São Paulo.'}, {'user_name': 'Dora De Sousa', 'comment_text': 'Até no Carnaval vai o carro do ovo'}}",
"A babá brasileira Juliana Peres Magalhães foi condenada pela Justiça dos Estados Unidos a dez anos de prisão por homicídio. A sentença foi proferida no condado de Fairfax (no estado da Virgínia) na tarde desta sexta-feira (13). Ela foi considerada culpada de participar dos assassinatos de Christine Banfield e Joseph Ryan em 2023.
 Leia mais na #Folha: https://mla.bs/9d28f3da
 Departamento de Polícia do Condado de Fairfax/Divulgação
 Isabella Menon",VALID,https://www.facebook.com/folhadesp/posts/pfbid02h8DjpuJNzgY3grto9N87SRVAvsFdaEqTMdCBsr5pD5KziSHjphK4xUredeKGVsrJl,1,1d,False,698f0667a8129c3a,178,{},0,FOLHA,profile: FOLHA,2026-02-15T00:41:55.706,"{{'user_name': 'Weber Augusto', 'comment_text': 'Não fazem mais piratas como antigamente'}}",
"Investigações feitas pela mídia alemã revelam rede de apadrinhamento da AfD na Saxônia-Anhalt, financiada com dinheiro dos contribuintes. O partido de ultradireita faz campanha prometendo acabar com a corrupção na política.
Leia mais na #Folha: folha.com/tv
 DW",VALID,,2,2d,False,69a87c407d2540ea,219,{'#Folha'},0,FOLHA,profile: FOLHA,2026-02-14T00:42:29.689,"{{'user_name': 'https://mla.bs/e452aef4', 'comment_text': 'Na primeira noite de desfiles do Anhembi, em SP, a imprensa ficou sabendo que Nicolas Prattes daria uma coletiva. Logo, todos se amontoaram para esperá-lo.'}, {'user_name': 'Joao Maia', 'comment_text': 'Pão e circo..'}}",
"Cine Belas Artes dá desconto para quem usar chinelo na pré-estreia do filme 'Sirât'
 Diretor Oliver Laxe causou polêmica ao dizer que se brasileiros submetessem sapato ao Oscar, todos votariam nele",VALID,https://www.facebook.com/folhadesp/posts/pfbid0WGjXNiGVTzr9zLp5ytJGGTFPhwEfpPt7VXFYyFTSb4SknLJwTqGeQbRMdCuyNkHkl,35,2d,False,c54536a26ad70dc0,397,{'#Folha'},0,FOLHA,profile: FOLHA,2026-02-14T00:43:26.617,"{{'user_name': '#Folha', 'comment_text': 'Durante a campanha eleitoral de 2024, Donald Trump disse ao aliado Viktor Orbán que ""não daria um centavo à Ucrânia"" se eleito. ""É assim que a guerra acabará"", completou o premiê húngaro. Ao fim, o republicano voltou à Casa Branca e zerou a ajuda americana a Kiev, mas o conflito permanece onde estava.'}, {'user_name': 'Alto Rio Pardo Notícias', 'comment_text': 'Afinal de contas'}}",
"Homem é preso sob suspeita de empurrar ex-mulher de viaduto no centro de São Paulo
 OUTRO LADO: Na delegacia, suspeito negou ter cometido o crime",VALID,,1,2d,False,6e850a35144c8fa0,333,{'#Folha'},0,FOLHA,profile: FOLHA,2026-02-14T00:44:03.601,"{{'user_name': 'https://mla.bs/e452aef4', 'comment_text': 'Por dentro do camarote Bar Brahma. A parte interna do camarote Bar Brahma apresenta oito estandes de alimentação e geladeiras com bebidas. Dentre as opções há frango, pizza, batata frita, japonês e massa. E é do terraço que o público tem a visão privilegiada da Avenida'}, {'user_name': 'Jti Wgt', 'comment_text': 'Por dentro da privada'}}",
"Imagina um órgão inteiro do seu corpo ser substituído por um parasita? Sim, você leu direito!
Conheça o isópode-papa-línguas, um parasita de peixes. O que ele faz é insano! Primeiro ele entra sorrateiramente pelas brânquias.
Depois ele se agarra à língua do peixe com suas garras e começa a se alimentar do sangue dele. A língua acaba morrendo.
Leia mais na #Folha: folha.com/tv
 DW",VALID,,15,1d,False,55e5637428b6951c,282,{'#Folha'},0,FOLHA,profile: FOLHA,2026-02-15T00:45:30.068,"{{'user_name': 'folha.com/tv', 'comment_text': 'Em depoimento a congressistas, vítimas do caso Epstein confirmam não terem sido ouvidas pelo Departamento de Justiça. Ao ser questionada sobre a participação de Trump em festas com menores, procuradora-geral, Pam Bondi, ridiculariza a situação.'}, {'user_name': 'Robson Felix', 'comment_text': 'Estão tentando livrar a cara das ELITES DOENTIAS.'}}",
"Declaração foi assinada pelos presidentes dos partidos, Ciro Nogueira e Antonio Rueda. Articulação em defesa de Toffoli uniu vários partidos, mas decisão foi de publicar posicionamentos separados.
 Leia mais na #Folha: https://mla.bs/632c6adf
 Pedro Ladeira - 12.fev.26/Folhapress
 Laura Scofield",VALID,https://www.facebook.com/folhadesp/posts/pfbid02oMVE9Kxr3JRgztaLgP46dnmjedG14VbYXxkgmDatasYx7HrHVsmg99W9bhPzRtTjl,23,1d,False,ea81b39687c0974d,270,{'#Folha'},0,FOLHA,profile: FOLHA,2026-02-15T00:45:58.534,"{{'user_name': '#Folha', 'comment_text': 'Polícia Civil confirma morte de menino de 8 anos; irmão de 12 também não resistiu. Caso é investigado como duplo homicídio seguido de suicídio; prefeitura decreta luto de três dias.'}, {'user_name': 'Celene Alexandre Oliveira', 'comment_text': 'Que todos tenham consciência de buscar ajuda psicológica quando perceber que não aguentam mais a dor. Ajuda psicológica é exatamente para buscar saída. A vida é cheia de possibilidades.'}}",
"MARATONAR | “RiFLAGGEDade Ardente” acaba de chegar no Brasil, mas já gerou uma montanha de burburinho pela forma como ela retrata a tentação. Nesta edição da newsletter Maratonar, a jornalista Beatriz Izumino pega carona com a estreia do seriado e recomenda mais filmes e séries que também despertam o desejo.
 Saiba mais e assine a newsletter neste link: 
https://mla.bs/d91b8b43",VALID,https://www.facebook.com/folhadesp/posts/pfbid029eLTHGFHk6kWg3bpcomtLuDkine1vfhQKzMQJx88oo1Vvyk9nNdDWSdfufHv97YEl,18,2d,False,327967ee8cacf931,205,{},0,FOLHA,profile: FOLHA,2026-02-14T00:46:36.764,"{{'user_name': 'Daniel Landshoff Farah', 'comment_text': 'Urgente abaixar maioridade penal, urgente....'}, {'user_name': 'Eli Mello', 'comment_text': 'Daniel Landshoff Farah\nisso eh complicado!! Vai por aonde TD essas pragas?? Não tem mais espaço,!!!!!'}, {'user_name': 'Daniel Landshoff Farah', 'comment_text': 'Daniel Landshoff Farah\nisso eh complicado!! Vai por aonde TD essas pragas?? Não tem mais espaço,!!!!!'}}",
"Canal esportivo de Galvão Bueno fecha acordo com CBF e compra Brasileirão feminino
 N Sports vai exibir dois jogos por rodada do principal torneio de futebol de mulheres do Brasil",VALID,https://www.facebook.com/folhadesp/posts/pfbid0Zr8Akp9cH8HAudnP8aKn19etfe6DzXBkuiF131Xp7bpywgDETiiU3UqJkCVb4DyXl,111,1d,False,d157517c3539c5d8,495,{'#Folha'},0,FOLHA,profile: FOLHA,2026-02-15T00:47:35.101,"{{'user_name': '#Folha', 'comment_text': 'O Partido Novo acionou o TCU (Tribunal de Contas da União) para cobrar apuração pelo uso da estrutura da Presidência da República na organização do carro alegórico ""Amigos do Lula"", em que o presidente será homenageado pela Acadêmicos de Niterói no desfile do Carnaval do Rio de Janeiro, no próximo domingo (15). É a segunda vez que o partido questiona a legalidade da participação de Lula no desfile.'}, {'user_name': 'Ricardo César Feitosa Goes', 'comment_text': 'O Partido é Novo, mas a inveja é velha!!!'}}",
"A Câmara dos Deputados da Argentina aprovou a redução da maioridade penal de 16 para 14 anos. O projeto do governo de Javier Milei teve 149 votos a favor e 100 contra.  
""E temos que perseguir esses delinquentes, porque eles cometeram crimes de adultos e devem receber sentenças de adultos"", disse o deputado Gabriel Bornoroni, do La Libertad Avanza.
Segundo pesquisas coordenadas pelo Ministério da Segurança da Argentina, a maioridade penal é uma das maiores preocupações do país hoje. 
A punição terá limites: a pena máxima será de 15 anos de prisão. O jovem poderá cumprir a sentença em casa, centros de menores ou alas separadas nos presídios. 
Leia mais na #Folha: folha.com/tv
 DW",VALID,https://www.facebook.com/folhadesp/posts/pfbid0HUekepV12xtojhUMtHNk58fj5x9w1KmrUSuTz8iyouyxm4bHivD4mmtASo9trKMCl,7,2d,False,c040e1ebe65c2529,140,{},0,FOLHA,profile: FOLHA,2026-02-14T00:48:02.686,"{{'user_name': 'Fer Nando', 'comment_text': 'Na real, ninguém sabe é nada, o universo é muito infinito'}}",
"Gol deve ter o voo mais longo do mundo com um 737 Max, entre Assunção e Miami
 Rota cobre uma distância de 6.154 km, quase no limite do alcance da aeronave da Boeing",VALID,,3,4h,False,bd85e1a40b2c4c1a,677,{'#Folha'},0,FOLHA,profile: FOLHA,2026-02-15T20:48:39.208,"{{'user_name': 'folha.com/tv', 'comment_text': 'Os drones da fabricante portuguesa Tekever são diferentes. Eles vêm equipados não só com sensores importantes, mas também com inteligência artificial.'}, {'user_name': 'Marcos Sotto', 'comment_text': 'Made in PORTUGAL!'}}",
"Em meio aos embates com o ministro Dias Toffoli no caso Master, delegados da Polícia Federal pediram apoio ao presidente da Câmara, Hugo Motta (Republicanos-PB), para aprovar mudanças na lei que permitam à PF pedir a suspeição ou impedimento de autoridades à frente do caso. O pedido é feito dias depois de a Polícia Federal encontrar citações a Toffoli no celular de Daniel Vorcaro, o que forçou o ministro a deixar a relatoria do caso.
 Leia mais na #Folha: https://mla.bs/5007019d
 Pedro Ladeira - 12.fev.26/Folhapress
 Gabriela Echenique",VALID,https://www.facebook.com/folhadesp/posts/pfbid02tD96Q1RcJhJRmGHuFetWFizyVhYe1nRxaUg5C56ebCeNjAa5FmVyxtkJZ2dqLBRDl,0,2d,False,31e90cb7652e85f7,280,{'#OPINIAO'},0,FOLHA,profile: FOLHA,2026-02-14T00:49:51.161,"{{'user_name': '#OPINIAO', 'comment_text': 'Evangélicos \n | Não há como driblar perseguição no Oriente Médio, diz missionário brasileiro'}, {'user_name': 'Jossan Carneiro', 'comment_text': 'E tem como resolver isso em Israel?'}, {'user_name': 'Cris Sid', 'comment_text': 'Jossan Carneiro\nsim em Israel tem muitas religiões convivendo.'}, {'user_name': 'Jossan Carneiro', 'comment_text': 'Jossan Carneiro\nsim em Israel tem muitas religiões convivendo.'}}",
"Ex-mordomo brasileiro de Epstein em Paris relatou visitas de 'mulheres jovens e magras', diz jornal
 Em depoimento, Valdson Cotrin disse, porém, que 'em nenhum momento' viu meninas que aparentassem ser menores",VALID,https://www.facebook.com/folhadesp/posts/pfbid0497gp64DYxBwAYSDov2HFCkq4SyZsc5XAQcmBGiA5deNUJwLxUEqPNWAVuPakvH6l,14,10h,False,338a8335e02ac771,451,{'#Folha'},0,FOLHA,profile: FOLHA,2026-02-15T14:50:29.277,"{{'user_name': '#Folha', 'comment_text': 'A babá brasileira Juliana Peres Magalhães foi condenada pela Justiça dos Estados Unidos a dez anos de prisão por homicídio. A sentença foi proferida no condado de Fairfax (no estado da Virgínia) na tarde desta sexta-feira (13). Ela foi considerada culpada de participar dos assassinatos de Christine Banfield e Joseph Ryan em 2023.'}, {'user_name': 'Caio Santana', 'comment_text': 'Contribuiu para investigações, diminuiu a pena, sem falar q não terá progressão de regima igual aqui'}}",
"OUTRO LADO: Defesa de Marquinho DH afirma não haver 'mínima prova dos crimes apontados'; Rivaldo Barbosa e Giniton Lages negaram acusações à época. Segundo o vice-PGR, policiais atuaram para atrapalhar a resolução do assassinato em março de 2018
 Leia mais na #Folha: https://mla.bs/744eeb4a
 Daniel Ramalho - 24.mar.24/AFP
 Isadora Albernaz",VALID,,10,2d,False,15a24a5a775a5d4c,261,{'#Folha'},0,FOLHA,profile: FOLHA,2026-02-14T00:51:04.829,"{{'user_name': 'folha.com/tv', 'comment_text': 'Investigações feitas pela mídia alemã revelam rede de apadrinhamento da AfD na Saxônia-Anhalt, financiada com dinheiro dos contribuintes. O partido de ultradireita faz campanha prometendo acabar com a corrupção na política.'}, {'user_name': 'Bruno Evandro Leite', 'comment_text': 'Ultradireita!'}}",
"O Carnaval movimenta mais de 18 bilhões de reais na economia. Em cidades como Rio de Janeiro, Salvador e Recife, hotéis lotam, marcas lucram e o turismo celebra números históricos.Mas menos de 1% dessa riqueza chega às mãos dos corpos que sustentam a cultura.Ritmistas, costureiras, aderecistas, ambulantes e trabalhadores informais fazem o espetáculo acontecer e permanecem à margem da prosperidade que produzem. O povo cria. O mercado capitaliza.
Celebrar a festa é legítimo. Ignorar a desigualdade que a atravessa é conveniente.",VALID,https://www.facebook.com/folhadesp/posts/pfbid02nqfyCmHGkyZ8UFyXr9U7vNPjqpfPZeZDRvTaJhaH9yWAQx1WjVim9s4rXfE1ro8Ql,1,1d,False,c08405e515bbdf1e,197,{},0,FOLHA,profile: FOLHA,2026-02-15T00:52:03.716,"{{'user_name': 'Joao Silva Carvalho', 'comment_text': 'Boa ideia.\n. É arte nem todo mundo entende por falta de estudo'}}",
"Um casal formado por um médico de 28 anos e um advogado de 27 foi esfaqueado na rua da Consolação, nas proximidades da estação Higienópolis-Mackenzie, na região central de São Paulo, na noite de sábado (7). As vítimas suspeitam que o ataque tenha motivação homofóbica. De acordo com o boletim de ocorrência, os namorados foram atacados por dois ou três rapazes, na calçada, na altura do número 986.
 Leia mais na #Folha: https://mla.bs/2454a212
 Rafaela Araújo - 19.nov.25/Folhapress
 Francisco Lima Neto",VALID,https://www.facebook.com/folhadesp/posts/pfbid02qKq6WHXnCso1uzRahcAeaZwNBR3nVNMZvrypmorz9ZP223mZ5Prm2Jc12ryoDzFol,3,2d,False,66e0e98366930c54,145,{},0,FOLHA,profile: FOLHA,2026-02-14T00:52:42.766,"{{'user_name': 'Guilherme Vieira', 'comment_text': 'Efeito da escala de trabalho 6x1!!! As pessoas cansam tanto nessa escala de escravos, que acabam cometendo crimes.'}, {'user_name': '#fimdaescala6x1', 'comment_text': 'Efeito da escala de trabalho 6x1!!! As pessoas cansam tanto nessa escala de escravos, que acabam cometendo crimes.'}}",
"Casal gay é esfaqueado na rua da Consolação, região central de SP, e vê motivação homofóbica
 Médico teve pulmão perfurado e ficou na UTI; advogado recebeu pontos na cabeça",VALID,,17,2d,False,7f98efd3cad883ff,382,{'#Folha'},0,FOLHA,profile: FOLHA,2026-02-14T00:53:19.291,"{{'user_name': 'folha.com/tv', 'comment_text': 'Imagina um órgão inteiro do seu corpo ser substituído por um parasita? Sim, você leu direito!'}, {'user_name': 'Gil Bil', 'comment_text': 'Falando em parasitas, voce sabia que aquela latrina chamada STF nos custa 1 BIlhão TODOS OS ANOS? .'}}",
"Sarah Jessica Parker prova churrasco e caipirinha em restaurante badalado no Rio
 Atriz vai participar de baile de Carnaval em parceria com marca de bebida",VALID,https://www.facebook.com/folhadesp/posts/pfbid0636EjQiNG12Q5eW9egvnjsYGFLDdzm1W15Vun6cD7e1Zw7ZUkCPBh4FobcRPZJFNl,26,2d,False,9179b876b464cb07,296,{'#Folha'},0,FOLHA,profile: FOLHA,2026-02-14T00:53:56.489,"{{'user_name': '#Folha', 'comment_text': 'Declaração foi assinada pelos presidentes dos partidos, Ciro Nogueira e Antonio Rueda. Articulação em defesa de Toffoli uniu vários partidos, mas decisão foi de publicar posicionamentos separados.'}, {'user_name': 'Luiz Guilherme', 'comment_text': 'A moda é tudo pela democracia'}}",
"De novo
. Com tantos atores bons e sem trabalho, insistem nas mesmas figurinhas de sempre. Como as histórias são fracas, os enredos chatos e quantidade de streaming, tudo isso faz com que o público desanime de ver novelas nacionais.",VALID,https://www.facebook.com/folhadesp/posts/pfbid02DmizPWdGjREDqnZNB5c5VD4BhrXYjapGV66bvRqcMRh9yQidBQ1nFCJqzJfb9tk6l,3,2d,False,bec1cd58536a0528,378,{},0,FOLHA,profile: FOLHA,2026-02-14T00:54:33.942,"{{'user_name': 'https://mla.bs/d91b8b43', 'comment_text': 'MARATONAR | “RiFLAGGEDade Ardente” acaba de chegar no Brasil, mas já gerou uma montanha de burburinho pela forma como ela retrata a tentação. Nesta edição da newsletter Maratonar, a jornalista Beatriz Izumino pega carona com a estreia do seriado e recomenda mais filmes e séries que também despertam o desejo.'}, {'user_name': 'Sergio Cunha', 'comment_text': 'Kids Graça'}}",
"O Senado do México aprovou nessa quarta-feira (11) uma proposta presidencial que reduz a semana de trabalho legal de 48 para 40 horas, superando a resistência dos sindicatos e da oposição com uma versão reformulada de uma proposta anterior. A iniciativa foi aprovada por unanimidade com 121 votos e agora segue para a Câmara dos Deputados para um debate final.
 Leia mais na #Folha: https://mla.bs/025c975d
 Daniel Becerril/Reuters
 Diego Oré/Reuters",VALID,https://www.facebook.com/folhadesp/posts/pfbid0aBEdK3b4uMbn9sSPjtqr4iNZvZjumPyFJoQAcgsfRgkMBx3LsQozf8VGstcNRPeXl,2,2d,False,12274ad22b0f7d96,179,{},0,FOLHA,profile: FOLHA,2026-02-14T00:55:10.069,"{{'user_name': 'Luiz Felipe', 'comment_text': 'Competição excelente pra assistir com a televisão desligada'}}",
"Tornado atinge Pelotas e causa danos em oficina mecânica no RS
 Fenômeno foi registrado no bairro Fragata; ventos de 75 km/h provocaram queda de postes e árvores",VALID,,11,2d,False,110400fa3072aaef,687,{'#Folha'},0,FOLHA,profile: FOLHA,2026-02-14T00:55:45.479,"{{'user_name': 'folha.com/tv', 'comment_text': 'A Câmara dos Deputados da Argentina aprovou a redução da maioridade penal de 16 para 14 anos. O projeto do governo de Javier Milei teve 149 votos a favor e 100 contra.'}, {'user_name': 'Silvana Sanches', 'comment_text': 'O Brasil está parado no tempo, demorou diminuir a idade penal! só aprovam novos impostos.'}}",
"OPINIÃO | AMOR CRÔNICO 
 | Por que acreditamos que é preciso ser fiel à dor e permanecer numa vida esvaziada de afeto, sentido e recomeços para honrar a profundidade de um amor vivido? Ainda operamos sob uma lógica perversa: somos chamados a reconstruir a vida e buscar novos encontros, mas, ao mesmo tempo, punidos e vigiados por fazê-lo. Como se uma espécie de moral religiosa ainda operasse em nós, mesmo nos mais ateus. Talvez esse ""deus"" seja o superego, com sua necessidade de vigiar e controlar não apenas o próprio gozo, mas também o gozo alheio.
Leia mais na #Folha: https://mla.bs/41a4edda
Carol Tilkian
Psicanalista, pesquisadora de relacionamentos e palestrante. Fundadora do podcast e do canal Amores Possíveis e professora da Casa do Saber
#videosdafolha #colunas #opiniao",VALID,https://www.facebook.com/folhadesp/posts/pfbid02DSwXytT8tjSmWD9sxbjn2w2BkKvu4xiwN7aVpEkTNLcLwj7S8ixMr5vfmfCcY73il,8,2d,False,471dd5cdc66fdd3f,165,{},0,FOLHA,profile: FOLHA,2026-02-14T00:56:25.104,"{{'user_name': 'Miguel Jesus', 'comment_text': 'E Se precisar desviar o voo ou ocorrer algum problema tipo tempestade do aeroporto de destina e ter que procurar outro aeroporto?'}}",
"Os brasileiros de bem estão cansados desses golpes costumeiros, o roubo acontece, o governo com dinheiro do povo paga a conta, e em processos sem fim tentam resgatar os valores roubados, e pelas próprias leis e tráfico de influências, a impunidade seguidamente é fato. Caso recente, como exemplos que enojam os pagadores de impostos: ROUBO DOS APOSENTADOS, escândalo do Banco MASTER.",VALID,https://www.facebook.com/folhadesp/posts/pfbid02YyfgzivU6jLN7wwycbWfq2GD543GtBYUfan1hVeWwgocXHyxf4JihtfLZuZupY2al,555,5007019d,True,3a7bb6a173b76e3a,541,{'#Folha'},0,FOLHA,profile: FOLHA,2026-02-15T00:57:24.310,"{{'user_name': '#Folha', 'comment_text': 'Em meio aos embates com o ministro Dias Toffoli no caso Master, delegados da Polícia Federal pediram apoio ao presidente da Câmara, Hugo Motta (Republicanos-PB), para aprovar mudanças na lei que permitam à PF pedir a suspeição ou impedimento de autoridades à frente do caso. O pedido é feito dias depois de a Polícia Federal encontrar citações a Toffoli no celular de Daniel Vorcaro, o que forçou o ministro a deixar a relatoria do caso.'}, {'user_name': 'Manoel Silva', 'comment_text': '...e eu que pensava que era só o Barroso!!!'}}",
"Babá brasileira é condenada a 10 anos de prisão por envolvimento em assassinato nos EUA
 Caso aconteceu em 2023; brasileira foi presa, se declarou culpada e passou a contribuir com as investigações",VALID,https://www.facebook.com/folhadesp/posts/pfbid032GT3yzJ8xh5uK7ZByduJ1xWpafsfueonzgahaEUqn49FNahtWYeRn5u96kFvPxEYl,3,2d,False,3e7c4d4a9268c86d,209,{},0,FOLHA,profile: FOLHA,2026-02-14T00:57:54.227,"{{'user_name': 'Laboriel Zappaz', 'comment_text': 'Ele era da filosofia do Raul Seixas ""Viva a Sociedade Alternativa! Faça o que tu queres, pois é tudo da lei"">'}}",
"Eu sou contra guerras, e lamento pelas pessoas que passam por essa situação, mas acho complicado você chegar numa competição esportiva onde você tem oportunidade de mostrar seu talento e sua dedicação, e ficar só falando de política. É uma oportunidade perdida e gera muito mais antipatia do que apoio. Isso é antidesportivo.",VALID,https://www.facebook.com/folhadesp/posts/pfbid0RxXuNQApaB73XdsJEZvGQMsvkFT9S9NQY7DDyuokj82LL9uvUnNMwuNUCPHseJ71l,22,2d,False,18afa1e809583e03,341,{'#Folha'},0,FOLHA,profile: FOLHA,2026-02-14T00:58:32.502,"{{'user_name': '#Folha', 'comment_text': ""OUTRO LADO: Defesa de Marquinho DH afirma não haver 'mínima prova dos crimes apontados'; Rivaldo Barbosa e Giniton Lages negaram acusações à época. Segundo o vice-PGR, policiais atuaram para atrapalhar a resolução do assassinato em março de 2018""}, {'user_name': 'Bill Sabbatini', 'comment_text': 'Não percam tempo com matéria sobre ela, nem a irmã e nem a esquerda ligam mais depois que descobriram que os mandantes eram aliados do PT .'}}",
"Viajar para longe da Terra pode ser considerado um privilégio e tanto, e para poucos. Pensando no mais longe para onde a humanidade já foi, somente 24 pessoas chegaram às redondezas da Lua e metade delas colocou os pés lá —todos homens brancos e quase todos nascidos nos Estados Unidos. Apenas cinco deles permanecem vivos e poderão ver, possivelmente, a história começar a mudar um pouco com a missão Artemis 2, da Nasa, com um possível lançamento em março.
Leia mais na #Folha: https://mla.bs/b6888b81
 Gustavo Queirolo/Folhapress
 Phillippe Watanabe e Gustavo Queirolo",VALID,https://www.facebook.com/folhadesp/posts/pfbid0SCd3BnArAkrcxuQeqKhCHGnXWX3tzHFQNrU1VAC82Y6oAVuTkb3ZSfLA5ZCuMFD2l,22,2d,False,4235cda8157d6819,531,{},0,FOLHA,profile: FOLHA,2026-02-14T00:59:08.717,"{{'user_name': 'Miguel Silva', 'comment_text': 'O Carnaval movimenta mais de 18 bilhões de reais na economia. Em cidades como Rio de Janeiro, Salvador e Recife, hotéis lotam, marcas lucram e o turismo celebra números históricos.Mas menos de 1% dessa riqueza chega às mãos dos corpos que sustentam a cultura.Ritmistas, costureiras, aderecistas, ambulantes e trabalhadores informais fazem o espetáculo acontecer e permanecem à margem da prosperidade que produzem. O povo cria. O mercado capitaliza.'}}",
"O ministro Dias Toffoli afirma à coluna de Mônica Bergamo que não é verdade que tenha gravado a reunião secreta do STF (Supremo Tribunal Federal) que discutiu se ele deveria sair da relatoria do processo do Banco Master. ""É um fato absolutamente inverídico. Não houve nenhuma gravação da minha parte. Nada disso procede"", afirma ele. ""Quem me conhece sabe que sou absolutamente discreto e mal converso com a imprensa"", segue.
Leia mais na #Folha: folha.com/monicabergamo
 Adriano Machado/Reuters
 Mônica Bergamo",VALID,https://www.facebook.com/folhadesp/posts/pfbid02reH3uPV7uME5c1oeQk6Rt4kP9xReMi2iMiMwnLDQKbD83JKz5TjGorreHYQXnU1Ql,26,2d,False,01939519015a43fb,504,{'#Folha'},0,FOLHA,profile: FOLHA,2026-02-14T00:59:46.271,"{{'user_name': '#Folha', 'comment_text': 'Um casal formado por um médico de 28 anos e um advogado de 27 foi esfaqueado na rua da Consolação, nas proximidades da estação Higienópolis-Mackenzie, na região central de São Paulo, na noite de sábado (7). As vítimas suspeitam que o ataque tenha motivação homofóbica. De acordo com o boletim de ocorrência, os namorados foram atacados por dois ou três rapazes, na calçada, na altura do número 986.'}, {'user_name': 'Patrick Pimenta Borba', 'comment_text': 'As pessoas precisam aprender a respeitar a intimidade alheia do outro. É muita preocupação com a forma de uso do butico alheio.'}}",
"Ministros do STF (Supremo Tribunal Federal) acreditam que foram gravados clandestinamente por Dias Toffoli na sessão secreta que, na quinta (12), decidiu pela saída dele da relatoria do processo do Banco Master. Os diálogos vieram à tona em reportagem do site Poder360. O texto reproduz as palavras dos ministros de forma literal e precisa. Magistrados já enviaram inclusive a reportagem a Toffoli mostrando que a gravação ocorreu. O magistrado negou à coluna ter feito qualquer registro. 
Leia mais na #Folha: folha.com/monicabergamo
 Pedro Ladeira/Folhapress
 Mônica Bergamo",VALID,https://www.facebook.com/folhadesp/posts/pfbid0o9uqbqDoE3QM4EcGxk268x6MST6NYGckMjVPmRPfkdwApevNbkkL5cWZX2NFjSdGl,4,2d,False,579018c4a9911533,172,{},0,FOLHA,profile: FOLHA,2026-02-14T01:00:24.005,"{{'user_name': 'Fagner Clemmer', 'comment_text': 'Muito violência no país com este governo, por isso Flávio Bolsonaro tem que ganhar como presidente, pra trazer esperança.'}}",
