query,channel_username,channel_title,message_id,chat_id,user_id,date,text,validation_status,post_link,caption,views,forwards,reactions,reply_to_message,forward_from,entities,photo,video,document,post_author,edit_date,media_group_id
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16536,2210947262,-1002210947262,2026-02-05T13:03:29Z,**Minerais críticos: Brasil participa de reunião com EUA sobre novo bloco comercial** https://iclnoticias.com.br/economia/minerais-criticos-novo-bloco/,FLAGGED,https://t.me/ICLNoticiasRSS/16536,,62,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE98B98D0>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE98BA850>]",TRUE,FALSE,FALSE,,2026-02-06T21:52:42Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16537,2210947262,-1002210947262,2026-02-05T13:33:45Z,**Suspeito de planejar sequestro de Moro é preso no Ceará** https://iclnoticias.com.br/suspeito-de-planejar-sequestro-de-moro/,FLAGGED,https://t.me/ICLNoticiasRSS/16537,,61,2,,,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE98BA550>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE98BABD0>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16538,2210947262,-1002210947262,2026-02-05T13:33:45Z,**STJ abre sindicância contra ministro acusado de importunação sexual** https://iclnoticias.com.br/stj-abre-sindicancia-contra-ministro/,FLAGGED,https://t.me/ICLNoticiasRSS/16538,,60,1,,,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE98BA3D0>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE98B8410>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16539,2210947262,-1002210947262,2026-02-05T14:09:02Z,**Vice-presidente do PT confirma sondagem de filiação de Ana Paula Renault para as eleições** https://iclnoticias.com.br/vice-presidente-do-pt-confirma-sondagem-de-filiacao-de-ana-paula-renault-para-as-eleicoes/,FLAGGED,https://t.me/ICLNoticiasRSS/16539,,117,1,,,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE98BA350>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE98BB010>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16540,2210947262,-1002210947262,2026-02-05T15:21:25Z,**TCE-RJ vai investigar R$ 218 milhões da Cedae aplicados no Banco Master** https://iclnoticias.com.br/economia/tce-rj-investigar-cedae-master/,FLAGGED,https://t.me/ICLNoticiasRSS/16540,,59,2,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE98B87D0>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE98B8950>]",TRUE,FALSE,FALSE,,2026-02-06T21:55:16Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16541,2210947262,-1002210947262,2026-02-05T15:27:33Z,**Senador aliado de Meloni mira deputado que ajudou a prender Zambelli** https://iclnoticias.com.br/senador-aliado-de-meloni-mira-deputado-que-ajudou-a-prender-zambelli/,FLAGGED,https://t.me/ICLNoticiasRSS/16541,,61,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='💩'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE96E45D0>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE96E48D0>]",TRUE,FALSE,FALSE,,2026-02-06T21:56:41Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16542,2210947262,-1002210947262,2026-02-05T15:39:35Z,"**Rússia lamenta fim de tratado nuclear com os EUA, que querem incluir China em futuros acordos** https://iclnoticias.com.br/russia-tratado-nuclear-com-os-eua-china/",FLAGGED,https://t.me/ICLNoticiasRSS/16542,,64,0,,,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE96E5710>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE96E6650>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16543,2210947262,-1002210947262,2026-02-05T16:08:45Z,**Lula diz que se reunirá com Trump em março e pode discutir terras raras e minerais críticos** https://iclnoticias.com.br/lula-diz-que-se-reunira-com-trump-em-marco/,FLAGGED,https://t.me/ICLNoticiasRSS/16543,,70,2,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE96E5350>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE96E6450>]",TRUE,FALSE,FALSE,,2026-02-06T21:56:50Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16544,2210947262,-1002210947262,2026-02-05T18:17:37Z,**Brasileiro dono de café é detido pelo ICE após 15 anos vivendo nos EUA** https://iclnoticias.com.br/brasileiro-dono-cafe-e-detido-pelo-ice/,FLAGGED,https://t.me/ICLNoticiasRSS/16544,,62,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='😢'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE96E7550>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE96E5E50>]",TRUE,FALSE,FALSE,,2026-02-06T10:18:53Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16545,2210947262,-1002210947262,2026-02-05T18:27:58Z,**STF manda cortar penduricalhos um dia após Congresso liberar supersalários** https://iclnoticias.com.br/stf-manda-cortar-penduricalhos-congresso/,FLAGGED,https://t.me/ICLNoticiasRSS/16545,,62,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE96E6E50>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE96E4790>]",TRUE,FALSE,FALSE,,2026-02-06T10:19:01Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16546,2210947262,-1002210947262,2026-02-05T18:53:51Z,**CNJ apura denúncia de assédio de ministro do STJ a jovem de 18 anos** https://iclnoticias.com.br/cnj-apura-denuncia-de-assedio-de-ministro-stj/,FLAGGED,https://t.me/ICLNoticiasRSS/16546,,63,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🥴'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9804610>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9805C10>]",TRUE,FALSE,FALSE,,2026-02-05T22:30:32Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16547,2210947262,-1002210947262,2026-02-05T18:58:45Z,**Balança comercial sobe 86% em janeiro mesmo com tarifaço dos EUA** https://iclnoticias.com.br/economia/balanca-comercial-janeiro-tarifaco/,FLAGGED,https://t.me/ICLNoticiasRSS/16547,,58,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9805950>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9807A50>]",TRUE,FALSE,FALSE,,2026-02-06T21:57:07Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16548,2210947262,-1002210947262,2026-02-05T18:58:45Z,**Nunes imita Maluf e recria a ‘Rota municipal’ na GCM de São Paulo** https://iclnoticias.com.br/nunes-imita-maluf-e-recria-a-rota/,FLAGGED,https://t.me/ICLNoticiasRSS/16548,,59,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9806C50>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9804890>]",TRUE,FALSE,FALSE,,2026-02-06T10:19:30Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16549,2210947262,-1002210947262,2026-02-05T19:19:19Z,**Vídeo do cão Orelha sem ferimentos vira arma da defesa de adolescente** https://iclnoticias.com.br/video-cao-orelha-arma-autor-da-agressao/,FLAGGED,https://t.me/ICLNoticiasRSS/16549,,63,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='😱'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9804E10>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE98071D0>]",TRUE,FALSE,FALSE,,2026-02-06T10:23:08Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16550,2210947262,-1002210947262,2026-02-05T19:49:02Z,**Governo fecha acordos bilionários com bancões sobre dívidas tributárias históricas** https://iclnoticias.com.br/economia/governo-acordos-dividas-tributarias/,FLAGGED,https://t.me/ICLNoticiasRSS/16550,,62,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9805050>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9805DD0>]",TRUE,FALSE,FALSE,,2026-02-06T21:58:11Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16551,2210947262,-1002210947262,2026-02-05T20:13:53Z,**Casos de sarampo crescem 32 vezes nas Américas; avanço da doença gera alerta** https://iclnoticias.com.br/sarampo-cresce-32-vezes-americas-avanco-alerta/,FLAGGED,https://t.me/ICLNoticiasRSS/16551,,63,1,,,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9806950>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9804550>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16552,2210947262,-1002210947262,2026-02-05T20:23:53Z,**Aumentam denúncias de empréstimos consignados do INSS não autorizados em 2025** https://iclnoticias.com.br/economia/denuncias-emprestimos-consignados/,FLAGGED,https://t.me/ICLNoticiasRSS/16552,,54,1,,,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9807B10>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE98055D0>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16553,2210947262,-1002210947262,2026-02-05T20:44:09Z,**Lula diz que Haddad e Alckmin têm papel a cumprir em SP nas eleições** https://iclnoticias.com.br/lula-diz-haddad-e-alckmin-tem-papel-a-cumprir/,FLAGGED,https://t.me/ICLNoticiasRSS/16553,,56,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9806A10>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9806790>]",TRUE,FALSE,FALSE,,2026-02-06T10:23:44Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16554,2210947262,-1002210947262,2026-02-05T21:29:01Z,"**PF abre inquérito contra grupo Fictor, que tentou comprar o Banco Master** https://iclnoticias.com.br/pf-abre-inquerito-grupo-fictor-comprar-master/",FLAGGED,https://t.me/ICLNoticiasRSS/16554,,56,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9806610>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9807D90>]",TRUE,FALSE,FALSE,,2026-02-06T21:58:40Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16555,2210947262,-1002210947262,2026-02-05T21:43:48Z,**Lula volta a defender mandato para ministros do STF** https://iclnoticias.com.br/lula-mandato-para-ministros-do-stf/,FLAGGED,https://t.me/ICLNoticiasRSS/16555,,54,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👏'), count=3, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9805810>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9807C50>]",TRUE,FALSE,FALSE,,2026-02-05T23:34:27Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16556,2210947262,-1002210947262,2026-02-05T21:48:44Z,**Ibovespa ajusta após tombo e fecha em leve alta puxado por Itaú** https://iclnoticias.com.br/economia/ibovespa-ajusta-tombo-fecha-em-alta/,FLAGGED,https://t.me/ICLNoticiasRSS/16556,,55,0,,,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE98929D0>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9892310>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16557,2210947262,-1002210947262,2026-02-05T22:19:19Z,**Fachin cancela reunião para discutir Código de Ética do STF** https://iclnoticias.com.br/fachin-cancela-reuniao-codigo-etica-stf/,FLAGGED,https://t.me/ICLNoticiasRSS/16557,,55,0,,,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9893690>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9893910>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16558,2210947262,-1002210947262,2026-02-05T22:19:19Z,**Conheça as profissões perfeitas para quem quer começar a carreira do zero** https://iclnoticias.com.br/veja-a-lista-de-profissoes-perfeitas/,FLAGGED,https://t.me/ICLNoticiasRSS/16558,,55,3,,,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9892C50>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9890DD0>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16559,2210947262,-1002210947262,2026-02-05T22:24:48Z,"**Abuso, ameaças e crimes sexuais: por que o caso Epstein ainda não derrubou Trump?** https://iclnoticias.com.br/por-que-o-caso-epstein-ainda-nao-derrubou-trump/",FLAGGED,https://t.me/ICLNoticiasRSS/16559,,60,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤮'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9891B50>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9893650>]",TRUE,FALSE,FALSE,,2026-02-06T10:31:02Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16560,2210947262,-1002210947262,2026-02-05T22:29:45Z,"**Segurança, moradia e saúde são maiores demandas de moradores de favelas** https://iclnoticias.com.br/seguranca-moradia-saude-favelas/",FLAGGED,https://t.me/ICLNoticiasRSS/16560,,64,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9893B10>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9890FD0>]",TRUE,FALSE,FALSE,,2026-02-06T23:01:27Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16561,2210947262,-1002210947262,2026-02-05T23:16:31Z,"**Indicado para o STF, Messias criou primeiro código de ética da AGU** https://iclnoticias.com.br/indicado-stf-messias-criou-codigo-etica-agu/",FLAGGED,https://t.me/ICLNoticiasRSS/16561,,69,1,,,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9891BD0>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9891810>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16562,2210947262,-1002210947262,2026-02-05T23:21:55Z,"**STF valida aumento de pena por crime contra presidentes do Senado, Câmara e STF** https://iclnoticias.com.br/stf-valida-aumento-pena-crime-presidentes/",FLAGGED,https://t.me/ICLNoticiasRSS/16562,,70,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE98916D0>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9890F10>]",TRUE,FALSE,FALSE,,2026-02-06T23:01:43Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16563,2210947262,-1002210947262,2026-02-06T08:02:02Z,**Educação e trabalho em transição: quais carreiras serão mais bem pagas até 2035** https://iclnoticias.com.br/educacao-e-trabalho-em-transicao-carreiras/,FLAGGED,https://t.me/ICLNoticiasRSS/16563,,61,1,,,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9893010>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9892750>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16564,2210947262,-1002210947262,2026-02-06T08:02:02Z,**STF autoriza povos indígenas a explorarem mineração em suas terras e fixa condições** https://iclnoticias.com.br/stf-povos-indigenas-mineracao-suas-terras/,FLAGGED,https://t.me/ICLNoticiasRSS/16564,,70,2,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9890CD0>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9892AD0>]",TRUE,FALSE,FALSE,,2026-02-06T23:01:58Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16565,2210947262,-1002210947262,2026-02-06T08:32:20Z,"**Com tecnologia de Israel, ICE se lança em espionagem de massa nos EUA** https://iclnoticias.com.br/com-tecnologia-de-israel-ice-se-lanca-em-espionagem-de-massa-nos-eua/",FLAGGED,https://t.me/ICLNoticiasRSS/16565,,56,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9602790>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9602C10>]",TRUE,FALSE,FALSE,,2026-02-06T23:02:11Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16566,2210947262,-1002210947262,2026-02-06T08:47:12Z,**Termina hoje prazo para BRB apresentar ao Banco Central plano de recomposição de R$ 5 bi** https://iclnoticias.com.br/prazo-brb-apresentar-ao-banco-central-plano/,FLAGGED,https://t.me/ICLNoticiasRSS/16566,,53,1,,,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE97B3FD0>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE97B1410>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16567,2210947262,-1002210947262,2026-02-06T09:17:07Z,**Veja alguns dos penduricalhos citados na decisão do ministro do STF** https://iclnoticias.com.br/penduricalhos-citados-na-decisao-do-stf/,FLAGGED,https://t.me/ICLNoticiasRSS/16567,,62,2,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE97B2110>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE97B1690>]",TRUE,FALSE,FALSE,,2026-02-06T13:29:34Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16568,2210947262,-1002210947262,2026-02-06T09:32:19Z,**STJ deve afastar ministro acusado de assédio após abertura de sindicância** https://iclnoticias.com.br/stj-deve-afastar-ministro-acusado-de-assedio-apos-abertura-de-sindicancia/,FLAGGED,https://t.me/ICLNoticiasRSS/16568,,55,1,,,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE97B1C50>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE97B2050>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16569,2210947262,-1002210947262,2026-02-06T09:37:17Z,**PL trai e encurrala Caroline de Toni para se aproximar do Centrão** https://iclnoticias.com.br/pl-trai-e-encurrala-caroline-de-toni-para-se-aproximar-do-centrao/,FLAGGED,https://t.me/ICLNoticiasRSS/16569,,59,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE97B1490>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE97B1950>]",TRUE,FALSE,FALSE,,2026-02-06T10:31:51Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16570,2210947262,-1002210947262,2026-02-06T09:37:17Z,**STF marca para 25 de fevereiro julgamento sobre penduricalhos** https://iclnoticias.com.br/stf-marca-para-25-de-fevereiro-julgamento-sobre-penduricalhos/,FLAGGED,https://t.me/ICLNoticiasRSS/16570,,59,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE97B2010>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE97B1FD0>]",TRUE,FALSE,FALSE,,2026-02-06T23:09:05Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16571,2210947262,-1002210947262,2026-02-06T09:47:08Z,"**Antes da liquidação, controlador do Banco Master intensificou visitas a Brasília** https://iclnoticias.com.br/antes-da-liquidacao-controlador-do-banco-master-intensificou-visitas-a-brasilia/",FLAGGED,https://t.me/ICLNoticiasRSS/16571,,60,1,,,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE96933D0>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9692C90>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16572,2210947262,-1002210947262,2026-02-06T10:17:32Z,**Bloco de carnaval de esquerda promete agitar as ruas de São Paulo neste sábado** https://iclnoticias.com.br/bloco-de-carnaval-de-esquerda-promete-agitar-as-ruas-de-sao-paulo-neste-sabado/,FLAGGED,https://t.me/ICLNoticiasRSS/16572,,62,2,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9693E90>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9690710>]",TRUE,FALSE,FALSE,,2026-02-06T10:32:15Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16573,2210947262,-1002210947262,2026-02-06T10:58:54Z,**Argentina diz estar ‘morrendo de medo’ após ter a prisão decretada por injúria racial** https://iclnoticias.com.br/argentina-diz-estar-morrendo-de-medo/,FLAGGED,https://t.me/ICLNoticiasRSS/16573,,58,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🖕'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9692350>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE96921D0>]",TRUE,FALSE,FALSE,,2026-02-06T23:10:02Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16574,2210947262,-1002210947262,2026-02-06T11:46:25Z,**Trump publica vídeo de Obama e Michelle como macacos** https://iclnoticias.com.br/trump-publica-video-de-obama-e-michelle-como-macacos/,FLAGGED,https://t.me/ICLNoticiasRSS/16574,,60,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9693F10>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9691150>]",TRUE,FALSE,FALSE,,2026-02-06T14:34:51Z,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16575,2210947262,-1002210947262,2026-02-06T12:01:38Z,**Índices futuros recuam com pressão sobre tecnologia; petróleo sobe** https://iclnoticias.com.br/economia/indices-futuros-pressao-tecnologia/,FLAGGED,https://t.me/ICLNoticiasRSS/16575,,59,0,,,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9690FD0>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9693850>]",TRUE,FALSE,FALSE,,,
canal:ICLNoticiasRSS,ICLNoticiasRSS,ICL Notícias,16576,2210947262,-1002210947262,2026-02-06T12:23:21Z,"**Fazenda projeta crescimento de 2,3% do PIB em 2026 e novo recuo da inflação** https://iclnoticias.com.br/economia/fazenda-projeta-pib-inflacao/",FLAGGED,https://t.me/ICLNoticiasRSS/16576,,59,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9693390>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9692950>]",TRUE,FALSE,FALSE,,2026-02-06T23:10:20Z,
